Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales
4407,CA-2017-100041,20-11-2017,25-11-2017,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10001622,Office Supplies,Paper,9.08
4408,CA-2017-100041,20-11-2017,25-11-2017,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000418,Office Supplies,Paper,314.55
4409,CA-2017-100041,20-11-2017,25-11-2017,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10000343,Office Supplies,Binders,4.91
4410,US-2015-154879,06-05-2015,11-05-2015,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West,OFF-LA-10004425,Office Supplies,Labels,5.78
4411,US-2015-154879,06-05-2015,11-05-2015,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001897,Office Supplies,Art,107.94
4412,CA-2015-130624,21-06-2015,24-06-2015,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003883,Office Supplies,Paper,19.65
4413,CA-2015-130624,21-06-2015,24-06-2015,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East,TEC-PH-10003963,Technology,Phones,617.97
4414,CA-2015-130624,21-06-2015,24-06-2015,First Class,TB-21280,Toby Braunhardt,Consumer,United States,New York City,New York,10024,East,OFF-AP-10001303,Office Supplies,Appliances,59.7
4415,CA-2018-132339,19-08-2018,23-08-2018,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10003925,Office Supplies,Binders,387.99
4416,CA-2015-153983,29-11-2015,06-12-2015,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004586,Technology,Phones,575.92
4417,CA-2015-153983,29-11-2015,06-12-2015,Standard Class,AH-10210,Alan Hwang,Consumer,United States,San Francisco,California,94122,West,OFF-FA-10003495,Office Supplies,Fasteners,30.4
4418,CA-2018-112900,09-04-2018,12-04-2018,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002867,Office Supplies,Binders,478.24
4419,CA-2015-160157,20-12-2015,27-12-2015,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Hamilton,Ohio,45011,East,FUR-FU-10003773,Furniture,Furnishings,190.848
4420,CA-2015-139633,17-12-2015,24-12-2015,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002954,Office Supplies,Binders,5.484
4421,CA-2016-163090,17-11-2016,21-11-2016,Second Class,GH-14665,Greg Hansen,Consumer,United States,Chicago,Illinois,60610,Central,OFF-SU-10002537,Office Supplies,Supplies,40.92
4422,CA-2015-117016,04-03-2015,09-03-2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,15.552
4423,CA-2018-159464,18-05-2018,19-05-2018,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-AP-10001492,Office Supplies,Appliances,17.24
4424,CA-2018-159464,18-05-2018,19-05-2018,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,FUR-BO-10003546,Furniture,Bookcases,302.94
4425,CA-2018-159464,18-05-2018,19-05-2018,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10002185,Technology,Phones,34.75
4426,CA-2018-159464,18-05-2018,19-05-2018,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-BI-10000315,Office Supplies,Binders,113.94
4427,CA-2018-159464,18-05-2018,19-05-2018,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10002350,Technology,Phones,55.98
4428,US-2018-103226,22-09-2018,28-09-2018,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,27.18
4429,CA-2018-119452,21-03-2018,27-03-2018,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004495,Furniture,Chairs,1805.88
4430,CA-2018-147725,14-09-2018,14-09-2018,Same Day,LT-17110,Liz Thompson,Consumer,United States,Orange,New Jersey,7050,East,OFF-AR-10001725,Office Supplies,Art,70.95
4431,CA-2017-168893,03-11-2017,08-11-2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-FA-10002280,Office Supplies,Fasteners,20
4432,CA-2017-168893,03-11-2017,08-11-2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10001770,Office Supplies,Art,7.98
4433,CA-2017-168893,03-11-2017,08-11-2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,24.1
4434,CA-2017-168893,03-11-2017,08-11-2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10003772,Office Supplies,Art,8.75
4435,CA-2017-168893,03-11-2017,08-11-2017,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-TA-10003392,Furniture,Tables,842.94
4436,CA-2017-163398,03-05-2017,08-05-2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000014,Office Supplies,Binders,2.182
4437,CA-2017-163398,03-05-2017,08-05-2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,27.384
4438,CA-2017-163398,03-05-2017,08-05-2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002403,Office Supplies,Appliances,26.406
4439,CA-2017-162726,27-12-2017,02-01-2018,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10001972,Office Supplies,Paper,10.368
4440,CA-2017-162726,27-12-2017,02-01-2018,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10004041,Office Supplies,Paper,23.68
4441,US-2017-111290,22-07-2017,26-07-2017,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,TEC-AC-10004975,Technology,Accessories,109.95
4442,US-2017-111290,22-07-2017,26-07-2017,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001932,Office Supplies,Storage,965.85
4443,US-2017-111290,22-07-2017,26-07-2017,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10001761,Office Supplies,Art,29.2
4444,US-2017-111290,22-07-2017,26-07-2017,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-PA-10002262,Office Supplies,Paper,32.4
4445,US-2015-147704,16-11-2015,21-11-2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,78.35
4446,US-2015-147704,16-11-2015,21-11-2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-PA-10003270,Office Supplies,Paper,31.68
4447,US-2015-147704,16-11-2015,21-11-2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,29.12
4448,US-2015-147704,16-11-2015,21-11-2015,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-ST-10000675,Office Supplies,Storage,169.45
4449,CA-2016-121965,19-06-2016,23-06-2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000732,Furniture,Furnishings,12.56
4450,CA-2016-121965,19-06-2016,23-06-2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004355,Office Supplies,Paper,6.48
4451,CA-2016-121965,19-06-2016,23-06-2016,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,OFF-EN-10000056,Office Supplies,Envelopes,186.69
4452,CA-2017-147137,04-07-2017,06-07-2017,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,25.4
4453,CA-2017-147137,04-07-2017,06-07-2017,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,43.96
4454,CA-2017-147137,04-07-2017,06-07-2017,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,1279.165
4455,CA-2017-147137,04-07-2017,06-07-2017,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10002486,Office Supplies,Storage,27.92
4456,US-2016-146745,03-09-2016,08-09-2016,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002372,Furniture,Chairs,129.568
4457,US-2016-146745,03-09-2016,08-09-2016,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10003274,Office Supplies,Binders,6.368
4458,CA-2018-115175,07-08-2018,12-08-2018,Standard Class,MC-17575,Matt Collins,Consumer,United States,San Jose,California,95123,West,OFF-PA-10001878,Office Supplies,Paper,244.55
4459,CA-2018-105851,13-03-2018,20-03-2018,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,1332.496
4460,US-2018-125717,28-09-2018,01-10-2018,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,32.776
4461,US-2018-125717,28-09-2018,01-10-2018,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,147.184
4462,US-2018-125717,28-09-2018,01-10-2018,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,TEC-AC-10003657,Technology,Accessories,54.384
4463,US-2018-125717,28-09-2018,01-10-2018,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-BI-10001718,Office Supplies,Binders,76.776
4464,US-2018-125717,28-09-2018,01-10-2018,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,14.352
4465,US-2018-125717,28-09-2018,01-10-2018,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10000891,Office Supplies,Appliances,209.792
4466,CA-2016-163895,07-08-2016,11-08-2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,3.304
4467,CA-2018-168641,24-11-2018,01-12-2018,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-AR-10003759,Office Supplies,Art,16.38
4468,CA-2018-168641,24-11-2018,01-12-2018,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003001,Office Supplies,Envelopes,167.96
4469,CA-2018-168641,24-11-2018,01-12-2018,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000780,Furniture,Bookcases,321.568
4470,CA-2018-168641,24-11-2018,01-12-2018,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001972,Office Supplies,Paper,12.96
4471,CA-2018-156895,08-05-2018,12-05-2018,Standard Class,DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003535,Furniture,Chairs,128.058
4472,CA-2018-121300,29-09-2018,29-09-2018,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,63.686
4473,CA-2018-121300,29-09-2018,29-09-2018,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,TEC-AC-10004571,Technology,Accessories,239.976
4474,CA-2018-121300,29-09-2018,29-09-2018,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,344.22
4475,CA-2018-121300,29-09-2018,29-09-2018,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,15.552
4476,CA-2018-121300,29-09-2018,29-09-2018,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,21.248
4477,CA-2018-121300,29-09-2018,29-09-2018,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,8.448
4478,CA-2018-130211,22-10-2018,22-10-2018,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,333.09
4479,CA-2018-130211,22-10-2018,22-10-2018,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,248.98
4480,CA-2015-147235,24-03-2015,28-03-2015,Standard Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004948,Office Supplies,Paper,24.9
4481,CA-2017-109365,03-11-2017,08-11-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001561,Office Supplies,Fasteners,15.26
4482,CA-2017-109365,03-11-2017,08-11-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10002998,Office Supplies,Appliances,43.32
4483,CA-2017-109365,03-11-2017,08-11-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003981,Office Supplies,Binders,43.584
4484,CA-2017-109365,03-11-2017,08-11-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001725,Office Supplies,Paper,116.28
4485,CA-2017-109365,03-11-2017,08-11-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002071,Office Supplies,Binders,9.296
4486,CA-2017-109365,03-11-2017,08-11-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,19.44
4487,CA-2017-109365,03-11-2017,08-11-2017,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10004359,Office Supplies,Paper,314.55
4488,CA-2016-162621,05-09-2016,11-09-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000962,Office Supplies,Binders,16.27
4489,CA-2016-162621,05-09-2016,11-09-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-SU-10003567,Office Supplies,Supplies,69.12
4490,CA-2016-162621,05-09-2016,11-09-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,4.47
4491,CA-2018-105921,14-08-2018,21-08-2018,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,418.296
4492,CA-2015-150798,01-12-2015,03-12-2015,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,659.988
4493,CA-2015-150798,01-12-2015,03-12-2015,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,Furnishings,8.128
4494,CA-2015-150798,01-12-2015,03-12-2015,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,36.288
4495,CA-2015-150798,01-12-2015,03-12-2015,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,Chairs,909.72
4496,CA-2018-112753,18-06-2018,23-06-2018,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,917.9235
4497,CA-2018-112753,18-06-2018,23-06-2018,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,38.88
4498,CA-2018-155075,02-12-2018,09-12-2018,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,631.176
4499,CA-2015-103401,21-11-2015,26-11-2015,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,12.96
4500,CA-2017-124814,10-04-2017,16-04-2017,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-PA-10002787,Office Supplies,Paper,12.96
4501,CA-2017-124814,10-04-2017,16-04-2017,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-BI-10000174,Office Supplies,Binders,23.2
4502,CA-2015-116757,30-06-2015,04-07-2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002005,Office Supplies,Paper,25.92
4503,CA-2015-116757,30-06-2015,04-07-2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-FA-10002815,Office Supplies,Fasteners,21.312
4504,US-2015-138247,24-12-2015,29-12-2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10000213,Technology,Phones,173.656
4505,US-2015-138247,24-12-2015,29-12-2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10000828,Office Supplies,Appliances,361.96
4506,US-2015-138247,24-12-2015,29-12-2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,Technology,Accessories,62.85
4507,US-2015-138247,24-12-2015,29-12-2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001530,Technology,Phones,818.376
4508,US-2015-138247,24-12-2015,29-12-2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10002301,Office Supplies,Storage,20.34
4509,US-2015-138247,24-12-2015,29-12-2015,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10002554,Furniture,Furnishings,23.99
4510,CA-2018-167003,23-05-2018,29-05-2018,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,171.288
